brand,model,transmission,age,fuel,engine,km,owner,price,location,mileage,power,seats,type
hyundai,grand i10,automatic,8.0,petrol,,54659.0,2.0,522000.0,karnataka,,,5.0,hatchback
renault,kwid,manual,8.0,petrol,,69198.0,1.0,317000.0,telangana,,,5.0,hatchback
hyundai,new santro,automatic,5.0,petrol,,49705.0,1.0,550000.0,gujarat,,,5.0,hatchback
maruti,swift,manual,9.0,diesel,,88509.0,2.0,590000.0,karnataka,,,5.0,hatchback
maruti,dzire,manual,6.0,petrol,,49887.0,1.0,664000.0,delhi,,,5.0,sedan
tata,tiago,manual,7.0,petrol,,119934.0,1.0,466000.0,,,,5.0,hatchback
maruti,wagon r 1.0,manual,8.0,petrol,,30978.0,1.0,420000.0,telangana,,,5.0,hatchback
volkswagen,vento,automatic,3.0,petrol,,18837.0,1.0,1225000.0,maharashtra,,,5.0,sedan
maruti,baleno,automatic,7.0,petrol,,51418.0,1.0,648000.0,maharashtra,,,5.0,hatchback
tata,harrier,manual,5.0,diesel,,28315.0,1.0,1612000.0,karnataka,,,5.0,suv
maruti,celerio,manual,5.0,cng,,69720.0,1.0,510000.0,maharashtra,,,5.0,hatchback
maruti,dzire,manual,7.0,petrol,,76062.0,2.0,287000.0,delhi,,,5.0,sedan
maruti,brezza,automatic,2.0,petrol,,15524.0,1.0,1144000.0,telangana,,,5.0,suv
honda,city,manual,8.0,petrol,,65143.0,1.0,557000.0,maharashtra,,,5.0,sedan
maruti,s presso,manual,3.0,petrol,,13886.0,1.0,445000.0,punjab,,,5.0,hatchback
hyundai,i10,manual,11.0,petrol,,47325.0,1.0,314000.0,maharashtra,,,5.0,hatchback
volkswagen,taigun,manual,2.0,petrol,,3686.0,1.0,1473000.0,maharashtra,,,5.0,suv
maruti,swift dzire,automatic,8.0,petrol,,9438.0,1.0,1395000.0,haryana,,,5.0,sedan
hyundai,elite i20,manual,8.0,petrol,,46369.0,1.0,665000.0,karnataka,,,5.0,hatchback
datsun,redi go,manual,6.0,petrol,,30685.0,2.0,322000.0,karnataka,,,5.0,hatchback
tata,hexa,automatic,4.0,diesel,,10032.0,1.0,1588000.0,maharashtra,,,5.0,suv
maruti,celerio,manual,6.0,petrol,,37934.0,1.0,357000.0,haryana,,,5.0,hatchback
maruti,vitara brezza,automatic,5.0,diesel,,89657.0,1.0,704000.0,west bengal,,,5.0,suv
tata,tiago,manual,7.0,petrol,,91033.0,1.0,385000.0,delhi,,,5.0,hatchback
hyundai,creta,manual,9.0,diesel,,82997.0,2.0,683000.0,chandigarh,,,5.0,suv
kia,seltos,manual,4.0,petrol,,23979.0,1.0,1552000.0,karnataka,,,5.0,suv
renault,kwid,manual,5.0,petrol,,31850.0,1.0,357000.0,rajasthan,,,5.0,hatchback
maruti,celerio,manual,2.0,petrol,,46679.0,1.0,606000.0,karnataka,,,5.0,hatchback
hyundai,venue,manual,3.0,petrol,,50543.0,1.0,805000.0,uttar pradesh,,,5.0,suv
hyundai,eon,manual,8.0,petrol,,68336.0,2.0,311000.0,telangana,,,5.0,hatchback
maruti,s cross,manual,4.0,petrol,,40195.0,1.0,1003000.0,rajasthan,,,5.0,suv
ford,ecosport,manual,9.0,petrol,,81297.0,1.0,529000.0,delhi,,,5.0,suv
maruti,dzire,manual,7.0,petrol,,63690.0,1.0,734000.0,gujarat,,,5.0,sedan
maruti,wagon r 1.0,manual,6.0,petrol,,60221.0,2.0,441000.0,tamil nadu,,,5.0,hatchback
maruti,ciaz,manual,9.0,petrol,,59890.0,2.0,462000.0,haryana,,,5.0,sedan
maruti,swift,manual,11.0,petrol,,37136.0,1.0,326000.0,delhi,,,5.0,hatchback
hyundai,grand i10,manual,6.0,cng,,82686.0,1.0,467000.0,uttar pradesh,,,5.0,hatchback
hyundai,elite i20,manual,6.0,petrol,,21333.0,1.0,637000.0,maharashtra,,,5.0,hatchback
hyundai,grand i10,manual,8.0,petrol,,34488.0,1.0,511000.0,telangana,,,5.0,hatchback
maruti,baleno,manual,8.0,petrol,,98059.0,1.0,439000.0,haryana,,,5.0,hatchback
nissan,magnite,manual,3.0,petrol,,14740.0,1.0,737000.0,uttar pradesh,,,5.0,suv
hyundai,grand i10,manual,11.0,petrol,,51987.0,1.0,322000.0,maharashtra,,,5.0,hatchback
maruti,celerio,automatic,6.0,petrol,,66387.0,2.0,441000.0,haryana,,,5.0,hatchback
maruti,zen estilo,manual,12.0,petrol,,111170.0,2.0,163000.0,,,,5.0,hatchback
toyota,etios liva,manual,13.0,petrol,,78075.0,1.0,203000.0,west bengal,,,5.0,hatchback
nissan,micra active,manual,7.0,petrol,,32366.0,1.0,335000.0,maharashtra,,,5.0,hatchback
maruti,celerio,manual,9.0,cng,,60292.0,1.0,402000.0,maharashtra,,,5.0,hatchback
mahindra,xuv500,manual,5.0,diesel,,36847.0,1.0,1756000.0,karnataka,,,7.0,lux_suv
hyundai,creta,manual,3.0,petrol,,24849.0,1.0,1175000.0,haryana,,,5.0,suv
maruti,s presso,manual,3.0,cng,,45479.0,1.0,512000.0,delhi,,,5.0,hatchback
renault,kwid,manual,7.0,petrol,,88979.0,1.0,282000.0,gujarat,,,5.0,hatchback
hyundai,grand i10,manual,8.0,petrol,,41285.0,1.0,420000.0,delhi,,,5.0,hatchback
renault,triber,manual,2.0,petrol,,1675.0,1.0,659000.0,gujarat,,,5.0,suv
maruti,wagon r 1.0,manual,10.0,cng,,99368.0,2.0,382000.0,maharashtra,,,5.0,hatchback
maruti,swift dzire,manual,12.0,cng,,43806.0,1.0,553000.0,haryana,,,5.0,sedan
hyundai,new santro,manual,5.0,petrol,,22281.0,1.0,471000.0,punjab,,,5.0,hatchback
maruti,ciaz,manual,6.0,petrol,,63411.0,2.0,697000.0,tamil nadu,,,5.0,sedan
maruti,new wagon-r,manual,4.0,cng,,36518.0,1.0,565000.0,delhi,,,5.0,hatchback
hyundai,verna,manual,10.0,petrol,,47609.0,1.0,614000.0,karnataka,,,5.0,sedan
honda,city,automatic,4.0,petrol,,19163.0,1.0,1145000.0,punjab,,,5.0,sedan
maruti,ignis,manual,7.0,petrol,,26207.0,1.0,531000.0,delhi,,,5.0,hatchback
renault,duster,manual,3.0,petrol,,28035.0,1.0,1129000.0,maharashtra,,,5.0,suv
honda,wr-v,manual,7.0,diesel,,59266.0,1.0,764000.0,haryana,,,5.0,suv
hyundai,venue,manual,5.0,petrol,,12234.0,1.0,988000.0,karnataka,,,5.0,suv
skoda,rapid,automatic,4.0,petrol,,55601.0,1.0,891750.0,delhi,,,5.0,sedan
hyundai,i20,manual,12.0,petrol,,43690.0,1.0,322000.0,delhi,,,5.0,hatchback
hyundai,santro xing,manual,11.0,cng,,63686.0,1.0,243000.0,delhi,,,5.0,hatchback
maruti,dzire,manual,6.0,petrol,,79277.0,2.0,563000.0,delhi,,,5.0,sedan
maruti,s cross,automatic,4.0,petrol,,27653.0,1.0,1067000.0,telangana,,,5.0,suv
hyundai,grand i10,manual,8.0,petrol,,47118.0,1.0,402000.0,uttar pradesh,,,5.0,hatchback
maruti,swift dzire,manual,11.0,petrol,,50688.0,2.0,625000.0,maharashtra,,,5.0,sedan
maruti,celerio,manual,7.0,petrol,,12190.0,1.0,422000.0,maharashtra,,,5.0,hatchback
honda,city,manual,8.0,petrol,,43028.0,2.0,715000.0,gujarat,,,5.0,sedan
hyundai,verna,automatic,11.0,petrol,,47036.0,3.0,561000.0,haryana,,,5.0,sedan
maruti,swift,manual,9.0,petrol,,45513.0,1.0,554000.0,karnataka,,,5.0,hatchback
maruti,alto 800,manual,9.0,petrol,,30073.0,1.0,221000.0,west bengal,,,5.0,hatchback
maruti,wagon r 1.0,manual,11.0,petrol,,91405.0,1.0,324000.0,andhra pradesh,,,5.0,hatchback
honda,amaze,manual,5.0,petrol,,43774.0,1.0,604000.0,gujarat,,,5.0,sedan
hyundai,elite i20,manual,4.0,petrol,,32667.0,1.0,662000.0,maharashtra,,,5.0,hatchback
maruti,swift,manual,3.0,petrol,,15218.0,1.0,680000.0,punjab,,,5.0,hatchback
hyundai,grand i10 nios,automatic,5.0,petrol,,76947.0,1.0,726000.0,telangana,,,5.0,hatchback
maruti,dzire,manual,7.0,petrol,,80281.0,1.0,668000.0,tamil nadu,,,5.0,sedan
hyundai,elite i20,manual,8.0,petrol,,84135.0,2.0,513000.0,madhya pradesh,,,5.0,hatchback
hyundai,verna,manual,5.0,petrol,,56376.0,1.0,593000.0,karnataka,,,5.0,sedan
tata,tiago,manual,2.0,cng,,38158.0,1.0,803000.0,maharashtra,,,5.0,hatchback
hyundai,grand i10,manual,5.0,cng,,89381.0,1.0,547000.0,delhi,,,5.0,hatchback
maruti,new wagon-r,automatic,4.0,petrol,,15440.0,2.0,497000.0,west bengal,,,5.0,hatchback
maruti,alto,manual,2.0,petrol,,23867.0,1.0,389000.0,uttar pradesh,,,5.0,hatchback
honda,city,manual,8.0,petrol,,54056.0,1.0,718000.0,tamil nadu,,,5.0,sedan
hyundai,creta,manual,8.0,diesel,,113371.0,1.0,848000.0,telangana,,,5.0,suv
maruti,swift,manual,7.0,petrol,,30866.0,1.0,564000.0,maharashtra,,,5.0,hatchback
tata,tiago,manual,8.0,petrol,,61415.0,2.0,445000.0,karnataka,,,5.0,hatchback
maruti,wagon r 1.0,manual,7.0,petrol,,23885.0,1.0,441000.0,tamil nadu,,,5.0,hatchback
maruti,dzire,automatic,7.0,petrol,,44270.0,2.0,674000.0,karnataka,,,5.0,sedan
honda,amaze,manual,6.0,petrol,,61530.0,3.0,331000.0,maharashtra,,,5.0,sedan
maruti,alto 800,manual,9.0,petrol,,24509.0,1.0,251000.0,uttar pradesh,,,5.0,hatchback
hyundai,elite i20,manual,8.0,petrol,,17666.0,2.0,559000.0,west bengal,,,5.0,hatchback
maruti,baleno,manual,7.0,petrol,,36540.0,1.0,447000.0,west bengal,,,5.0,hatchback
maruti,alto 800,manual,6.0,petrol,,37811.0,1.0,317000.0,telangana,,,5.0,hatchback
tata,tiago,automatic,3.0,petrol,,12305.0,1.0,673000.0,maharashtra,,,5.0,hatchback
honda,city,manual,6.0,petrol,,11406.0,1.0,766000.0,maharashtra,,,5.0,sedan
maruti,dzire,manual,7.0,diesel,,60988.0,1.0,893000.0,karnataka,,,5.0,sedan
maruti,celerio,manual,10.0,cng,,87970.0,2.0,349000.0,maharashtra,,,5.0,hatchback
honda,br-v,manual,5.0,petrol,,10319.0,1.0,1035000.0,delhi,,,5.0,suv
kia,seltos,manual,4.0,petrol,,20357.0,1.0,1158000.0,chandigarh,,,5.0,suv
hyundai,elite i20,manual,7.0,petrol,,28696.0,1.0,543000.0,maharashtra,,,5.0,hatchback
honda,jazz,automatic,8.0,petrol,,60223.0,2.0,623000.0,karnataka,,,5.0,hatchback
maruti,alto 800,manual,11.0,petrol,,59812.0,2.0,198000.0,kerala,,,5.0,hatchback
maruti,alto,manual,4.0,cng,,75591.0,1.0,430000.0,karnataka,,,5.0,hatchback
hyundai,i20,manual,11.0,petrol,,32679.0,2.0,355000.0,delhi,,,5.0,hatchback
maruti,alto k10,manual,9.0,petrol,,36627.0,1.0,302000.0,haryana,,,5.0,hatchback
maruti,celerio,manual,4.0,petrol,,31599.0,1.0,488000.0,gujarat,,,5.0,hatchback
maruti,ciaz,manual,6.0,petrol,,80010.0,2.0,678000.0,punjab,,,5.0,sedan
hyundai,new elantra,automatic,7.0,petrol,,42802.0,1.0,962000.0,gujarat,,,5.0,lux_sedan
maruti,swift,manual,10.0,diesel,,43342.0,2.0,389000.0,haryana,,,5.0,hatchback
hyundai,elite i20,manual,7.0,diesel,,116263.0,3.0,611000.0,gujarat,,,5.0,hatchback
honda,jazz,automatic,5.0,petrol,,30505.0,1.0,771000.0,tamil nadu,,,5.0,hatchback
hyundai,grand i10,manual,8.0,petrol,,74335.0,2.0,429000.0,gujarat,,,5.0,hatchback
maruti,ciaz,manual,6.0,diesel,,122864.0,2.0,803000.0,karnataka,,,5.0,sedan
volkswagen,polo,manual,4.0,petrol,,73545.0,1.0,573000.0,telangana,,,5.0,hatchback
maruti,alto k10,manual,6.0,petrol,,89919.0,1.0,333000.0,karnataka,,,5.0,hatchback
honda,wr-v,manual,6.0,petrol,,77767.0,2.0,646800.0,tamil nadu,,,5.0,suv
tata,tiago,manual,2.0,cng,,13934.0,1.0,712500.0,maharashtra,,,5.0,hatchback
maruti,s presso,manual,4.0,cng,,19126.0,1.0,496000.0,maharashtra,,,5.0,hatchback
maruti,alto 800,manual,6.0,petrol,,21047.0,1.0,304000.0,delhi,,,5.0,hatchback
maruti,celerio,manual,7.0,cng,,86000.0,2.0,484000.0,maharashtra,,,5.0,hatchback
renault,kwid,manual,4.0,petrol,,46416.0,1.0,437000.0,kerala,,,5.0,hatchback
maruti,wagon r 1.0,manual,6.0,petrol,,32594.0,2.0,379000.0,haryana,,,5.0,hatchback
hyundai,grand i10,manual,10.0,petrol,,38709.0,1.0,413000.0,maharashtra,,,5.0,hatchback
maruti,baleno,automatic,6.0,petrol,,106711.0,2.0,596000.0,,,,5.0,hatchback
hyundai,aura,manual,4.0,petrol,,59897.0,1.0,572000.0,karnataka,,,5.0,sedan
renault,duster,automatic,8.0,diesel,,85849.0,2.0,763000.0,karnataka,,,5.0,suv
maruti,alto 800,manual,6.0,petrol,,18047.0,1.0,306000.0,gujarat,,,5.0,hatchback
renault,kwid,automatic,4.0,petrol,,46710.0,1.0,531000.0,maharashtra,,,5.0,hatchback
maruti,wagon r 1.0,automatic,8.0,petrol,,70732.0,1.0,427000.0,karnataka,,,5.0,hatchback
maruti,new wagon-r,manual,5.0,cng,,40767.0,1.0,545000.0,uttar pradesh,,,5.0,hatchback
maruti,swift,manual,13.0,petrol,,82830.0,2.0,344000.0,karnataka,,,5.0,hatchback
maruti,baleno,manual,3.0,petrol,,21868.0,2.0,630300.0,rajasthan,,,5.0,hatchback
hyundai,i20,manual,11.0,petrol,,74743.0,2.0,397000.0,andhra pradesh,,,5.0,hatchback
honda,city,manual,8.0,petrol,,38491.0,1.0,400000.0,uttar pradesh,,,5.0,sedan
maruti,dzire,automatic,5.0,diesel,,93813.0,1.0,574000.0,maharashtra,,,5.0,sedan
maruti,dzire,manual,6.0,petrol,,26983.0,1.0,673000.0,haryana,,,5.0,sedan
maruti,swift,manual,5.0,petrol,,32679.0,2.0,635000.0,tamil nadu,,,5.0,hatchback
maruti,swift,manual,9.0,petrol,,42303.0,2.0,471000.0,tamil nadu,,,5.0,hatchback
hyundai,grand i10,manual,5.0,petrol,,40434.0,1.0,573000.0,punjab,,,5.0,hatchback
maruti,wagon r 1.0,manual,6.0,petrol,,69523.0,1.0,422000.0,telangana,,,5.0,hatchback
renault,kiger,manual,3.0,petrol,,9862.0,2.0,815000.0,rajasthan,,,5.0,hatchback
hyundai,creta,automatic,7.0,petrol,,60956.0,1.0,954000.0,maharashtra,,,5.0,suv
honda,city,manual,3.0,petrol,,15992.0,1.0,945000.0,telangana,,,5.0,sedan
maruti,s cross,manual,4.0,petrol,,29648.0,2.0,939000.0,uttar pradesh,,,5.0,suv
maruti,baleno,manual,5.0,petrol,,43237.0,1.0,682000.0,uttar pradesh,,,5.0,hatchback
hyundai,grand i10,manual,10.0,diesel,,62639.0,2.0,429000.0,tamil nadu,,,5.0,hatchback
maruti,new wagon-r,manual,3.0,cng,,33652.0,1.0,575000.0,delhi,,,5.0,hatchback
hyundai,elite i20,manual,6.0,petrol,,44165.0,2.0,573000.0,delhi,,,5.0,hatchback
hyundai,verna,automatic,9.0,diesel,,94033.0,2.0,613000.0,karnataka,,,5.0,sedan
maruti,swift dzire,manual,13.0,diesel,,83320.0,2.0,396000.0,karnataka,,,5.0,sedan
maruti,new wagon-r,manual,4.0,petrol,,42154.0,1.0,508000.0,gujarat,,,5.0,hatchback
maruti,ciaz,automatic,9.0,petrol,,44220.0,2.0,564000.0,gujarat,,,5.0,sedan
maruti,alto,manual,5.0,cng,,63515.0,1.0,357000.0,rajasthan,,,5.0,hatchback
hyundai,eon,manual,10.0,petrol,,23518.0,2.0,239000.0,maharashtra,,,5.0,hatchback
honda,brio,manual,12.0,petrol,,54288.0,1.0,229000.0,haryana,,,5.0,hatchback
hyundai,i20,manual,11.0,petrol,,95885.0,1.0,392000.0,maharashtra,,,5.0,hatchback
maruti,swift,manual,7.0,petrol,,10991.0,1.0,530000.0,maharashtra,,,5.0,hatchback
honda,amaze,manual,7.0,petrol,,55427.0,1.0,526000.0,delhi,,,5.0,sedan
nissan,micra active,manual,6.0,petrol,,47009.0,1.0,485000.0,tamil nadu,,,5.0,hatchback
hyundai,xcent,manual,9.0,petrol,,114678.0,1.0,617000.0,,,,5.0,sedan
maruti,wagon r 1.0,manual,7.0,petrol,,75047.0,1.0,337000.0,delhi,,,5.0,hatchback
hyundai,i10,manual,13.0,petrol,,87568.0,1.0,218000.0,kerala,,,5.0,hatchback
ford,ecosport,manual,3.0,diesel,,63357.0,1.0,874000.0,uttar pradesh,,,5.0,suv
mahindra,xuv500,manual,7.0,diesel,,81120.0,1.0,1077000.0,karnataka,,,7.0,lux_suv
toyota,yaris,manual,3.0,cng,,44321.0,1.0,814000.0,uttar pradesh,,,5.0,sedan
maruti,vitara brezza,automatic,5.0,diesel,,26769.0,1.0,833000.0,uttar pradesh,,,5.0,suv
maruti,alto,manual,4.0,petrol,,46607.0,1.0,380000.0,rajasthan,,,5.0,hatchback
maruti,s cross,automatic,4.0,petrol,,19475.0,2.0,942000.0,haryana,,,5.0,suv
maruti,celerio,automatic,9.0,petrol,,56150.0,1.0,451000.0,karnataka,,,5.0,hatchback
honda,amaze,manual,5.0,petrol,,54034.0,1.0,600000.0,gujarat,,,5.0,sedan
ford,ecosport,manual,7.0,petrol,,14241.0,1.0,699000.0,delhi,,,5.0,suv
maruti,alto,manual,5.0,petrol,,53976.0,1.0,352000.0,telangana,,,5.0,hatchback
maruti,alto 800,manual,9.0,petrol,,88047.0,1.0,253000.0,haryana,,,5.0,hatchback
renault,kwid,manual,5.0,petrol,,55317.0,1.0,459000.0,tamil nadu,,,5.0,hatchback
hyundai,creta,manual,7.0,petrol,,47556.0,1.0,792000.0,delhi,,,5.0,suv
toyota,corolla altis,manual,6.0,diesel,,51848.0,2.0,1102000.0,haryana,,,5.0,lux_sedan
mahindra,kuv100,manual,8.0,diesel,,90494.0,1.0,416000.0,tamil nadu,,,5.0,suv
maruti,swift,manual,13.0,petrol,,73738.0,2.0,240000.0,delhi,,,5.0,hatchback
maruti,swift dzire,manual,10.0,petrol,,58833.0,2.0,490000.0,karnataka,,,5.0,sedan
hyundai,elite i20,manual,6.0,petrol,,44946.0,1.0,579000.0,gujarat,,,5.0,hatchback
maruti,new wagon-r,manual,2.0,petrol,,13642.0,1.0,642000.0,uttar pradesh,,,5.0,hatchback
renault,kwid,manual,5.0,petrol,,30385.0,1.0,355000.0,haryana,,,5.0,hatchback
tata,safari,manual,3.0,diesel,,30198.0,1.0,1828000.0,telangana,,,5.0,suv
kia,seltos,automatic,5.0,petrol,,83004.0,1.0,1416000.0,tamil nadu,,,5.0,suv
maruti,baleno,manual,7.0,petrol,,80830.0,1.0,698000.0,karnataka,,,5.0,hatchback
maruti,ignis,manual,3.0,petrol,,22244.0,1.0,481000.0,west bengal,,,5.0,hatchback
hyundai,eon,manual,11.0,petrol,,96763.0,1.0,229000.0,maharashtra,,,5.0,hatchback
maruti,baleno,manual,6.0,petrol,,52716.0,2.0,651000.0,telangana,,,5.0,hatchback
maruti,ritz,manual,12.0,diesel,,118173.0,2.0,313000.0,andhra pradesh,,,5.0,hatchback
hyundai,grand i10,manual,7.0,petrol,,17815.0,1.0,447000.0,delhi,,,5.0,hatchback
hyundai,elite i20,manual,10.0,petrol,,106479.0,1.0,416000.0,,,,5.0,hatchback
volkswagen,vento,automatic,13.0,petrol,,26218.0,1.0,802000.0,haryana,,,5.0,sedan
maruti,ignis,manual,7.0,petrol,,48405.0,1.0,407000.0,uttar pradesh,,,5.0,hatchback
hyundai,eon,manual,6.0,petrol,,19450.0,1.0,311000.0,gujarat,,,5.0,hatchback
volkswagen,vento,manual,8.0,petrol,,50500.0,2.0,575000.0,tamil nadu,,,5.0,sedan
kia,seltos,manual,4.0,petrol,,21847.0,1.0,964000.0,uttar pradesh,,,5.0,suv
honda,wr-v,manual,5.0,diesel,,45978.0,2.0,755000.0,telangana,,,5.0,suv
maruti,s presso,manual,3.0,petrol,,10218.0,1.0,512000.0,karnataka,,,5.0,hatchback
honda,wr-v,manual,7.0,petrol,,40959.0,1.0,790000.0,karnataka,,,5.0,suv
mahindra,kuv 100 nxt,manual,5.0,petrol,,5337.0,1.0,563000.0,karnataka,,,5.0,suv
maruti,baleno,automatic,3.0,cng,,40380.0,1.0,812000.0,haryana,,,5.0,hatchback
maruti,ignis,automatic,7.0,petrol,,59293.0,1.0,577000.0,haryana,,,5.0,hatchback
maruti,dzire,manual,3.0,petrol,,13324.0,1.0,705000.0,tamil nadu,,,5.0,sedan
hyundai,elite i20,manual,8.0,diesel,,115440.0,1.0,603000.0,gujarat,,,5.0,hatchback
hyundai,verna,manual,12.0,petrol,,79482.0,1.0,507000.0,karnataka,,,5.0,sedan
maruti,wagon r 1.0,manual,10.0,petrol,,45852.0,2.0,337000.0,telangana,,,5.0,hatchback
volkswagen,ameo,manual,5.0,petrol,,45441.0,2.0,527000.0,maharashtra,,,5.0,sedan
maruti,alto 800,manual,11.0,petrol,,99427.0,2.0,227000.0,karnataka,,,5.0,hatchback
maruti,celerio,manual,6.0,petrol,,7516.0,1.0,431000.0,west bengal,,,5.0,hatchback
maruti,baleno,manual,4.0,cng,,60810.0,1.0,627000.0,haryana,,,5.0,hatchback
honda,city,automatic,12.0,petrol,,44164.0,1.0,464000.0,maharashtra,,,5.0,sedan
maruti,ciaz,manual,6.0,petrol,,70211.0,1.0,600000.0,maharashtra,,,5.0,sedan
maruti,swift,manual,9.0,petrol,,78709.0,1.0,393000.0,delhi,,,5.0,hatchback
skoda,rapid,manual,4.0,petrol,,30761.0,1.0,897000.0,delhi,,,5.0,sedan
honda,city,manual,13.0,cng,,26757.0,1.0,735000.0,punjab,,,5.0,sedan
honda,brio,automatic,10.0,petrol,,77469.0,1.0,408000.0,tamil nadu,,,5.0,hatchback
maruti,swift dzire,automatic,9.0,diesel,,53282.0,2.0,836000.0,maharashtra,,,5.0,sedan
toyota,yaris,manual,5.0,petrol,,30460.0,1.0,720000.0,chandigarh,,,5.0,sedan
maruti,baleno,manual,3.0,petrol,,19503.0,2.0,746000.0,haryana,,,5.0,hatchback
maruti,xl6,manual,2.0,petrol,,44809.0,1.0,1156000.0,uttar pradesh,,,5.0,suv
hyundai,i20,manual,12.0,petrol,,91703.0,1.0,460000.0,andhra pradesh,,,5.0,hatchback
ford,ecosport,manual,10.0,diesel,,76517.0,2.0,495000.0,maharashtra,,,5.0,suv
maruti,wagon r 1.0,manual,10.0,petrol,,49093.0,1.0,308650.0,punjab,,,5.0,hatchback
maruti,baleno,manual,5.0,petrol,,20818.0,1.0,613000.0,rajasthan,,,5.0,hatchback
kia,seltos,automatic,4.0,diesel,,94998.0,1.0,1462000.0,karnataka,,,5.0,suv
hyundai,tucson new,manual,7.0,petrol,,53047.0,2.0,1154000.0,haryana,,,7.0,lux_suv
maruti,swift dzire,manual,11.0,petrol,,62088.0,2.0,586000.0,tamil nadu,,,5.0,sedan
hyundai,i20,manual,13.0,petrol,,72523.0,1.0,209000.0,haryana,,,5.0,hatchback
maruti,ciaz,automatic,2.0,petrol,,21284.0,1.0,910000.0,maharashtra,,,5.0,sedan
hyundai,xcent,manual,9.0,petrol,,41544.0,2.0,326000.0,west bengal,,,5.0,sedan
maruti,swift,manual,10.0,petrol,,34551.0,2.0,375000.0,delhi,,,5.0,hatchback
maruti,alto 800,manual,7.0,petrol,,32328.0,1.0,322000.0,tamil nadu,,,5.0,hatchback
tata,nexon,manual,5.0,diesel,,67271.0,1.0,831000.0,karnataka,,,5.0,suv
maruti,baleno,manual,7.0,petrol,,67286.0,1.0,506000.0,haryana,,,5.0,hatchback
honda,amaze,manual,8.0,diesel,,62072.0,2.0,505000.0,maharashtra,,,5.0,sedan
maruti,wagon r 1.0,automatic,8.0,petrol,,61981.0,2.0,426000.0,maharashtra,,,5.0,hatchback
maruti,dzire,manual,6.0,petrol,,30303.0,1.0,557000.0,karnataka,,,5.0,sedan
hyundai,aura,automatic,4.0,petrol,,98983.0,1.0,825000.0,telangana,,,5.0,sedan
hyundai,creta,manual,8.0,petrol,,95696.0,1.0,733000.0,delhi,,,5.0,suv
hyundai,grand i10,manual,6.0,petrol,,28266.0,1.0,521000.0,telangana,,,5.0,hatchback
maruti,dzire,manual,6.0,diesel,,43424.0,2.0,663000.0,gujarat,,,5.0,sedan
maruti,ciaz,manual,4.0,petrol,,27344.0,1.0,875000.0,haryana,,,5.0,sedan
hyundai,elite i20,manual,9.0,petrol,,47753.0,2.0,470000.0,maharashtra,,,5.0,hatchback
honda,city,manual,10.0,diesel,,74493.0,2.0,606000.0,maharashtra,,,5.0,sedan
tata,tiago,manual,5.0,petrol,,53263.0,1.0,480000.0,haryana,,,5.0,hatchback
kia,sonet,automatic,4.0,diesel,,70052.0,1.0,1091000.0,chandigarh,,,5.0,suv
hyundai,new santro,manual,3.0,petrol,,16502.0,1.0,520000.0,karnataka,,,5.0,hatchback
maruti,celerio x,manual,6.0,petrol,,82558.0,1.0,520000.0,rajasthan,,,5.0,hatchback
maruti,ciaz,manual,7.0,diesel,,84866.0,1.0,656000.0,rajasthan,,,5.0,sedan
maruti,wagon r 1.0,manual,10.0,cng,,76461.0,3.0,301000.0,maharashtra,,,5.0,hatchback
tata,tiago,automatic,7.0,petrol,,29594.0,1.0,524000.0,tamil nadu,,,5.0,hatchback
hyundai,creta,manual,8.0,petrol,,67621.0,1.0,878000.0,karnataka,,,5.0,suv
nissan,magnite,manual,3.0,petrol,,54526.0,1.0,722000.0,bihar,,,5.0,suv
maruti,alto 800,manual,12.0,petrol,,48775.0,2.0,255000.0,karnataka,,,5.0,hatchback
maruti,wagon r 1.0,manual,12.0,petrol,,61195.0,2.0,254000.0,bihar,,,5.0,hatchback
hyundai,santro xing,manual,12.0,petrol,,60738.0,1.0,274000.0,karnataka,,,5.0,hatchback
datsun,go,manual,7.0,petrol,,30774.0,2.0,302000.0,karnataka,,,5.0,hatchback
honda,city,manual,6.0,petrol,,48978.0,1.0,807000.0,uttar pradesh,,,5.0,sedan
hyundai,creta,automatic,8.0,petrol,,67437.0,2.0,729000.0,west bengal,,,5.0,suv
maruti,wagon r 1.0,manual,8.0,petrol,,45675.0,1.0,326000.0,west bengal,,,5.0,hatchback
maruti,alto k10,manual,10.0,petrol,,21670.0,1.0,237350.0,delhi,,,5.0,hatchback
hyundai,new santro,manual,5.0,cng,,27792.0,1.0,604000.0,delhi,,,5.0,hatchback
maruti,wagon r 1.0,manual,14.0,petrol,,86967.0,1.0,156000.0,delhi,,,5.0,hatchback
volkswagen,ameo,automatic,7.0,petrol,,19454.0,1.0,1005000.0,maharashtra,,,5.0,sedan
hyundai,i10,manual,13.0,petrol,,82055.0,1.0,299000.0,maharashtra,,,5.0,hatchback
renault,kwid,manual,8.0,petrol,,16528.0,2.0,378000.0,maharashtra,,,5.0,hatchback
maruti,baleno,manual,7.0,petrol,,27436.0,1.0,606000.0,tamil nadu,,,5.0,hatchback
maruti,wagon r 1.0,manual,10.0,cng,,52685.0,1.0,346000.0,maharashtra,,,5.0,hatchback
renault,kiger,automatic,3.0,petrol,,19142.0,1.0,926000.0,tamil nadu,,,5.0,hatchback
hyundai,creta,manual,9.0,diesel,,58313.0,1.0,878000.0,maharashtra,,,5.0,suv
maruti,celerio x,automatic,6.0,petrol,,63528.0,1.0,495000.0,telangana,,,5.0,hatchback
